loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,barra(bus2),barra(bus2)_for,barra(bus2)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,dline,nlnum,Inom,R0,R1,X0,X1,B0,B1,G1
69 kV Bonao 2 – FALCONDO,ZBON2F_ZFALCF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao 2 – FALCONDO.ElmLne,,,,,,,1,,,NORTE 69 kV,,,0.3050000071525574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69 kV Canabacoa – Cementos Cibao_a,ZCANBF_ZXPICF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Cementos Cibao_a.ElmLne,L4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\ZCANAF.ElmSubstat\L4.ElmTerm,Tap Troquelados Dominicanos,WXTROF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Troquelados Dominicanos.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 2/0 ACSR,0.5799999833106995,1,0.26499998569488525,0.47586455941200256,0.24175004661083221,0.9077293276786804,0.2850502133369446,1.125565767288208,2.005157470703125,-4.0245582657428454e-17
69 kV Canabacoa – Cementos Cibao_b,ZXPICF_ZXTROF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Cementos Cibao_b.ElmLne,Tap Troquelados Dominicanos,WXTROF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Troquelados Dominicanos.ElmTerm,Tap Parque Industrial,WXPICF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Parque Industrial.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 2/0 ACSR,1.7899999618530273,1,0.26499998569488525,1.4686164855957031,0.7460906505584717,2.801440477371216,0.8797239065170288,3.473728895187378,6.188331127166748,-1.2420619823296143e-16
69 kV Canabacoa – Unión Médica_a,ZCANBF_ZXHMSF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Unión Médica_a.ElmLne,L2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\ZCANAF.ElmSubstat\L2.ElmTerm,Tap Hospital Metropolitano Santiago,WXHMSF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Hospital Metropolitano Santiago.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,2.700000047683716,1,0.3569999933242798,1.7983993291854858,0.7090479135513306,4.1796183586120605,1.2792737483978271,5.260756492614746,9.70101547241211,4.496403461490121e-16
69 kV Canabacoa – La Vega Generadora_a,ZCANAF_ZXCTAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – La Vega Generadora_a.ElmLne,Tap Cruce Tavera,WXCTAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cruce Tavera.ElmTerm,R3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Canabacoa.ElmSite\ZCANAF.ElmSubstat\R3.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,10.149999618530273,1,0.5999999642372131,5.318667888641357,1.182962417602539,15.372559547424316,4.329478740692139,20.79218292236328,39.85817337036133,-2.8171908191072163e-16
69 kV Navarrete – ZF Santiago_e,ZZPISF_ZZSANF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Santiago_e.ElmLne,3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\ZF Santiago.ElmSite\ZZSANF.ElmSubstat\3.ElmTerm,Tap ZF Pisano,WXZPIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Pisano.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,5.730000019073486,1,0.6629999876022339,2.98002290725708,0.6681771874427795,8.632453918457031,2.477278232574463,11.62014102935791,22.193716049194336,4.3735847429294313e-16
69 kV Bonao 2 – Hatillo_f,ZHATIF_ZLLAGF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Bonao 2 – Hatillo_f.ElmLne,4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Hatillo.ElmSite\ZHATIF.ElmSubstat\4.ElmTerm,Tap Las Lagunas,WXLLAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Las Lagunas.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 477 ACSR,25.0,1,0.6589999794960022,13.039403915405273,2.948261022567749,37.80316162109375,10.963545799255371,51.63554763793945,96.865234375,-3.469446951953614e-16
69 kV Derivación Arroz Bisonó,ZABISF_ZXABIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Arroz Bisonó.ElmLne,69 kV Arturo Bisonó,WABISF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Arturo Bisonó.ElmTerm,Tap Arroz Bisonó,WXABIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Arroz Bisonó.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,0.3499999940395355,1,0.3569999933242798,0.23312583565711975,0.0919136181473732,0.5418023467063904,0.1658317893743515,0.6819499135017395,1.2575390338897705,5.828670614584276e-17
69 kV Derivación CORMIDOM,ZCORMF_ZXCORF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación CORMIDOM.ElmLne,Tap CORMIDOM,WXCORF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CORMIDOM.ElmTerm,Tap CORMIDOM 2,WXCO2F,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CORMIDOM 2.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,2.4030001163482666,1,0.3799999952316284,1.708235502243042,0.7382748126983643,3.7183780670166016,1.1385540962219238,4.731330394744873,8.526049613952637,2.6678660573467756e-16
69 kV Derivación Brazo Derecho,ZBDERF_ZXBDEF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Brazo Derecho.ElmLne,Tap Brazo Derecho,WXBDEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Brazo Derecho.ElmTerm,69 kV Brazo Derecho,WBDERF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Brazo Derecho.ElmSite\69 kV Brazo Derecho.ElmTerm,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,1.4199999570846558,1,0.6629999876022339,0.7385048270225525,0.1655866652727127,2.1392815113067627,0.6139153242111206,2.879685878753662,5.50001335144043,1.0838552198493752e-16
69 kV Derivación INDAL,WIDALF_WXIDAF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación INDAL.ElmLne,69 kV INDAL,WIDALF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV INDAL.ElmTerm,Tap 69 kV INDAL,WXIDAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap 69 kV INDAL.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA TVS-1 65/1C/69/1xF - 559 AAA,0.18000000715255737,1,0.6629999876022339,0.08840307593345642,0.02097531035542488,0.2788381278514862,0.07613711804151535,0.3398038446903229,0.7168701887130737,9.992007618673103e-18
69 kV Imbert 2 – Luperón,ZIMB2F_ZLUPEF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert 2 – Luperón.ElmLne,3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZIMB2F.ElmSubstat\3.ElmTerm,69 kV Luperón,WLUPEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Luperón.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,24.187000274658203,1,0.6629999876022339,12.579025268554688,2.8204541206359863,36.438594818115234,10.456880569458008,49.04997634887695,93.6822738647461,1.8461413428256905e-15
69 kV Puerto Plata – Puerto Plata 2,ZPPLAF_WXZPPF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Puerto Plata – Puerto Plata 2.ElmLne,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPPLAF.ElmSubstat\1.ElmTerm,2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\Puerto Plata 2.ElmSite\ZPPL2F.ElmSubstat\2.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,3.4000000953674316,1,0.6629999876022339,1.7682510614395142,0.3964751362800598,5.122223854064941,1.4699381589889526,6.895022869110107,13.169046401977539,2.595146425940422e-16
69 kV Derivación La Vega Per_a,ZLVPEF_ZXLVPF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación La Vega Per_a.ElmLne,Tap La Vega Per,WXLVPF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap La Vega Per.ElmTerm,Tap La Vega PER C1,WXVPEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap La Vega PER C1.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA/1C/69/1xF - 4/0 AAAC,0.019999999552965164,1,0.3799999952316284,0.01383105106651783,0.006132657639682293,0.03200707584619522,0.009119516238570213,0.03549077734351158,0.07379495352506638,-1.3877786980633844e-18
69 kV Derivación Fantino_c,ZRNUEF_ZFANTF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Fantino_c.ElmLne,Tap Rincón Nueva,WXRNUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Rincón Nueva.ElmTerm,69 kV Fantino,WFANTF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Fantino.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 559 AAAC,12.699999809265137,1,0.6629999876022339,6.6548848152160645,1.4801599979400635,19.234630584716797,5.417180061340332,26.01583480834961,49.871803283691406,-3.524958050245313e-16
69 kV CZFI Santiago – SAJOMA_f,ZACIBF_ZFOCHF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_f.ElmLne,Tap Ferretería Ochoa,WXFOCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ferretería Ochoa.ElmTerm,Tap Acero Cibao,WXACIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acero Cibao.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,1.600000023841858,1,0.6629999876022339,0.8321181535720825,0.18657653033733368,2.4104583263397217,0.6917356252670288,3.2447166442871094,6.197198390960693,1.2212453535574518e-16
69 kV Derivación Troquelados Dominicanos,ZTROQF_ZXTROF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Troquelados Dominicanos.ElmLne,Tap Troquelados Dominicanos,WXTROF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Troquelados Dominicanos.ElmTerm,69 kV Troquelados Dominicanos(1),WTROQF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Troquelados Dominicanos(1).ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 2/0 ACSR,0.10244999825954437,1,0.26499998569488525,0.08405572921037674,0.04270222783088684,0.16033942997455597,0.05035068094730377,0.19881762564182281,0.35418686270713806,-7.108896890579739e-18
69 kV Canabacoa – Cementos Cibao_c,ZCCIBF_ZXCCIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Canabacoa – Cementos Cibao_c.ElmLne,Tap Parque Industrial,WXPICF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Parque Industrial.ElmTerm,69 kV Cementos Cibao,WCCIBF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cementos Cibao.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,3.4000000953674316,1,0.3799999952316284,2.4163591861724854,1.0445832014083862,5.263223171234131,1.6109373569488525,6.578389644622803,12.059576988220215,-1.8873791948023253e-16
69 kV La Vega – SFM_d,ZSFMAF_ZZSFRF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV La Vega – SFM_d.ElmLne,Tap CENOVI,WXCENF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CENOVI.ElmTerm,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SFM.ElmSite\ZSFMAF.ElmSubstat\1.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA/1C/69/1xF - 4/0 AAAC,12.770000457763672,1,0.3799999952316284,8.83112621307373,3.9157021045684814,20.436519622802734,5.822811126708984,22.66086196899414,47.118080139160156,-8.860967832926886e-16
69 kV SFM – El Chivo_a,ZSFMAF_ZXECHF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV SFM – El Chivo_a.ElmLne,Tap El Chivo,WXECHF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap El Chivo.ElmTerm,2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\SFM.ElmSite\ZSFMAF.ElmSubstat\2.ElmTerm,0,CIBAO NORESTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,1.7799999713897705,1,0.6629999876022339,0.9257314205169678,0.20756638050079346,2.6816346645355225,0.7695558667182922,3.6097471714019775,6.894382953643799,1.3586354210910794e-16
69 kV Derivación Envases Antillanos,ZEANTF_ZXEANF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Envases Antillanos.ElmLne,Tap Envases Antillanos,WXEANF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Envases Antillanos.ElmTerm,69 kV Envases Antillanos,WEANTF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Envases Antillanos.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,0.0010659999679774046,1,0.3799999952316284,0.0007575995987281203,0.0003275075287092477,0.001650175079703331,0.0005050761974416673,0.0020625183824449778,0.0037810318171977997,-5.917488543490971e-20
69 kV  Derivación Ferretería Ochoa,ZFOCHF_ZXFOCF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV  Derivación Ferretería Ochoa.ElmLne,69 kV Ferretería Ochoa,WFOCHF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Ferretería Ochoa.ElmTerm,Tap Ferretería Ochoa,WXFOCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ferretería Ochoa.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,0.5,1,0.3569999933242798,0.3330368995666504,0.13130517303943634,0.7740033864974976,0.23690254986286163,0.9742141366004944,1.796484351158142,8.326672684688674e-17
69 kV Derivación Acero Cibao,ZACIBF_ZXACIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Acero Cibao.ElmLne,69 kV Acero Cibao,WACIBF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acero Cibao.ElmTerm,Tap Acero Cibao,WXACIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acero Cibao.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,0.018279999494552612,1,0.3569999933242798,0.012175829149782658,0.0048005166463553905,0.028297562152147293,0.00866115652024746,0.035617269575595856,0.06567946821451187,3.04423144934828e-18
69 kV Derivación PIMCO,ZPIMCF_ZXPMCF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación PIMCO.ElmLne,69 kV PIMCO,WPIMCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV PIMCO.ElmTerm,Tap PIMCO,WXPMCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap PIMCO.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,0.018279999494552612,1,0.3569999933242798,0.012175829149782658,0.0048005166463553905,0.028297562152147293,0.00866115652024746,0.035617269575595856,0.06567946821451187,3.04423144934828e-18
69 kV Derivación ZF Pisano,ZZPISF_ZXZPIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación ZF Pisano.ElmLne,Tap ZF Pisano,WXZPIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Pisano.ElmTerm,69 kV ZF Pisano,WZPISF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Pisano.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,0.007619999814778566,1,0.3569999933242798,0.005075482651591301,0.0020010906737297773,0.011795811355113983,0.003610394662246108,0.014847023412585258,0.027378421276807785,1.268984912150383e-18
69 kV Derivación Quinigua,ZQUINF_ZXQUIF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Quinigua.ElmLne,69 kV Quinigua,WQUINF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Quinigua.ElmTerm,Tap Quinigua,WXQUIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Quinigua.ElmTerm,0,CIBAO NORTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,0.00914399977773428,1,0.3569999933242798,0.006092246156185865,0.002401309786364436,0.014149333350360394,0.0043324753642082214,0.018132703378796577,0.03286489471793175,-5.075939545203956e-19
69 kV Derivación Cotuí,ZCOTUF_ZXCOTF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Cotuí.ElmLne,Tap Cotuí,WXCOTF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cotuí.ElmTerm,69 kV Cotuí,WCOTUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cotuí.ElmTerm,0,CIBAO SUR,NORTE,NORTE 69 kV,,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,0.014999999664723873,1,0.3799999952316284,0.010663142427802086,0.00460845697671175,0.02321084775030613,0.007107078563421965,0.02953389473259449,0.05322128161787987,1.6653344997146072e-18
69 kV Derivación Nagua,ZNAGUF_ZXNAGF-L1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Nagua.ElmLne,69 kV Nagua,WNAGUF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Nagua/Rosa Julia de la Cruz.ElmSite\ZNAGUF.ElmSubstat\69 kV Nagua.ElmTerm,Tap Nagua,WXNAGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Nagua.ElmTerm,0,CIBAO NORESTE,NORTE,NORTE 69 kV,,P.MADERA TP-IG 55 P/69 - 559 AAAC,0.009999999776482582,1,0.6629999876022339,0.005200738087296486,0.0011661032913252711,0.015065363608300686,0.004323347471654415,0.020279478281736374,0.038732487708330154,7.632783252938921e-19
