loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus2),barra(bus2)_for,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,on_off,aUsage
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS1.1.ElmCoup,T1.1,,1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS2.1.ElmCoup,T2.1,,2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS3.1.ElmCoup,T3.1,,3,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS4.1.ElmCoup,T4.1,,4,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS1.2.ElmCoup,69 kV Boca Chica,WBCHIF,T1.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS2.2.ElmCoup,69 kV Boca Chica,WBCHIF,T2.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS3.2.ElmCoup,69 kV Boca Chica,WBCHIF,T3.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
IS4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\IS4.2.ElmCoup,69 kV Boca Chica,WBCHIF,T4.2,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,dct
WBCHIE_WBCHIF-T1-Q2,WBCHIE_WBCHIF-T1-Q2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\WBCHIE_WBCHIF-T1-Q2.ElmCoup,T1.2,,T1.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,cbk
ZBCHIF_ZXPCIF-L1-Q1,ZBCHIF_ZXPCIF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\ZBCHIF_ZXPCIF-L1-Q1.ElmCoup,T2.2,,T2.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,cbk
ZBCHIF_ZXCATF-L1-Q1,ZBCHIF_ZXCATF-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\ZBCHIF_ZXCATF-L1-Q1.ElmCoup,T3.2,,T3.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,cbk
CB4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Boca Chica.ElmSite\ZBCHIF.ElmSubstat\CB4.ElmCoup,T4.2,,T4.1,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZBCHIF,,0.0,0.0,0.0,1,cbk
disconnector(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(5).ElmCoup,WEMBAE(4),,WEMBAE(1),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(4),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(4).ElmCoup,138 kV Embajador,WEMBAE,WEMBAE(9),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(3).ElmCoup,WEMBAE(8),,WEMBAE(3),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(2),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(2).ElmCoup,138 kV Embajador,WEMBAE,WEMBAE(7),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(1).ElmCoup,WEMBAE(6),,WEMBAE(2),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector.ElmCoup,138 kV Embajador,WEMBAE,WEMBAE(5),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
ZEMBAE-D1-Q1,ZEMBAE-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\ZEMBAE-D1-Q1.ElmCoup,WEMBAE(9),,WEMBAE(8),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,cbk
ZEMBAE_ZLPRAE-L1-Q1,ZEMBAE_ZLPRAE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\ZEMBAE_ZLPRAE-L1-Q1.ElmCoup,WEMBAE(7),,WEMBAE(6),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,cbk
ZEMBAE_ZMATAE-L1-Q1,ZEMBAE_ZMATAE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\ZEMBAE_ZMATAE-L1-Q1.ElmCoup,WEMBAE(5),,WEMBAE(4),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,cbk
disconnector(7),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(7).ElmCoup,138 kV Embajador,WEMBAE,1(1),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(6),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(6).ElmCoup,1(2),,1,,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
ZEMBAE-D1-Q1(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\ZEMBAE-D1-Q1(1).ElmCoup,1(1),,1(2),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,cbk
disconnector(9),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(9).ElmCoup,138 kV Embajador,WEMBAE,2(1),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
disconnector(8),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\disconnector(8).ElmCoup,2(2),,2,,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,dct
ZEMBAE-D2-Q1,ZEMBAE-D2-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\ZEMBAE-D2-Q1.ElmCoup,2(1),,2(2),,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZEMBAE,,0.0,0.0,0.0,1,cbk
IS1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS1.1.ElmCoup,138 kV Hainamosa B1 Sec A,WHNS1E,T00,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.L1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L1.2.ElmCoup,138 kV Hainamosa B1 Sec A,WHNS1E,T03,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
CBS1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\CBS1.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,138 kV Hainamosa B1 Sec A,WHNS1E,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
IS.L2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L2.2.ElmCoup,138 kV Hainamosa B1 Sec A,WHNS1E,T05,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.L3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L3.2.ElmCoup,138 kV Hainamosa B1 Sec A,WHNS1E,T07,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.L4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L4.2.ElmCoup,138 kV Hainamosa B1 Sec A,WHNS1E,T09,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
CB1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\CB1.2.ElmCoup,138 kV Hainamosa B2 Sec A,WHNS3E,T00,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.L1.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L1.3.ElmCoup,138 kV Hainamosa B2 Sec A,WHNS3E,T03,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
CBS2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\CBS2.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,138 kV Hainamosa B2 Sec A,WHNS3E,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,cbk
IS.L2.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L2.3.ElmCoup,138 kV Hainamosa B2 Sec A,WHNS3E,T05,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.L3.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L3.3.ElmCoup,138 kV Hainamosa B2 Sec A,WHNS3E,T07,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.L4.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L4.3.ElmCoup,138 kV Hainamosa B2 Sec A,WHNS3E,T09,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.2.1.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,T10,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.R1.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R1.2.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,T13,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R2.2.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,T15,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R3.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R3.2.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,T17,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R4.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R4.2.ElmCoup,138 kV Hainamosa B1 Sec B,WHNS2E,T19,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS2.2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS2.2.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,T10,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.R1.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R1.3.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,T13,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.R2.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R2.3.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,T15,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.R3.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R3.3.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,T17,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.R4.3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R4.3.ElmCoup,138 kV Hainamosa B2 Sec B,WHNS4E,T19,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,0,dct
IS.L1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L1.1.ElmCoup,T02,,E5,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.L2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L2.1.ElmCoup,T04,,E6,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.L3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L3.1.ElmCoup,T06,,E7,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.L4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.L4.1.ElmCoup,T08,,E8,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R1.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R1.1.ElmCoup,T12,,E11,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R2.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R2.1.ElmCoup,T14,,E12,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R3.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R3.1.ElmCoup,T16,,E13,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
IS.R4.1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\IS.R4.1.ElmCoup,T18,,E14,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,dct
ZHNSAE_ZXBC2E-L1-Q1,ZHNSAE_ZXBC2E-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE_ZXBC2E-L1-Q1.ElmCoup,T03,,T02,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
ZHNSAE-D1-Q1,ZHNSAE-D1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE-D1-Q1.ElmCoup,T05,,T04,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
ZHNSAE_ZLMINE-L3-Q1,ZHNSAE_ZLMINE-L3-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE_ZLMINE-L3-Q1.ElmCoup,T07,,T06,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
1(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\1(1).ElmCoup,T09,,T08,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
ZHNSAE_ZLMINE-L1-Q1,ZHNSAE_ZLMINE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE_ZLMINE-L1-Q1.ElmCoup,T13,,T12,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
ZHNSAE_ZLMINE-L2-Q1,ZHNSAE_ZLMINE-L2-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE_ZLMINE-L2-Q1.ElmCoup,T15,,T14,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
Breaker/Switch(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\Breaker/Switch(1).ElmCoup,T17,,T16,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
ZHNSAE_ZVMELE-L1-Q1,ZHNSAE_ZVMELE-L1-Q1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Hainamosa.ElmSite\ZHNSAE.ElmSubstat\ZHNSAE_ZVMELE-L1-Q1.ElmCoup,T19,,T18,,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHNSAE,,0.0,0.0,0.0,1,cbk
