nombre,fuera_servicio,zona,area,red,ruta,barra_i,subest_i,barra_i_id,barra_j,subest_j,barra_j_id,tipo,clase_tipo,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS,U_tipo_kV,Inom_tipo_kA,R1_ohm_km,X1_ohm_km,B1_uS_km,C1_uF_km,R0_ohm_km,X0_ohm_km
138 kV AES Andrés – ENADOM,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV AES Andrés – ENADOM.ElmLne,5,ZAANDE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\5.ElmTerm,1,ZENADE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\1.ElmTerm,138 kV XLPE 300 mm^2,TypCabsys,0.8320000171661377,1,0.462799996137619,0.0689440593123436,0.07903555780649185,0.06887838244438171,0.07433613389730453,50.181640625,50.181640625,0.0,,,,,,,,
138 kV Hainamosa – La Victoria_a,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Hainamosa – La Victoria_a.ElmLne,2,ZLVICE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\ZLVICE.ElmSubstat\2.ElmTerm,Tap 1 La Victoria,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 1 La Victoria.ElmTerm,T.ACERO S1(2)/1C/138/1xF/559 AAAC,TypTow,6.630000114440918,1,0.6629999876022339,0.7712531685829163,3.1461966037750244,2.8584609031677246,9.941507339477539,23.32168197631836,11.815462112426758,5.520583820542001e-16,,1.0,,,,,,
138 kV Guerra – Mirasol L2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Guerra – Mirasol L2.ElmLne,4(6),ZGUERE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Expansión 345 kV.ElmNet\Guerra.ElmSite\ZGUERE.ElmSubstat\4(6).ElmTerm,5,ZMIRAS,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMIRAS.ElmSubstat\5.ElmTerm,,,4.900000095367432,1,2.744999885559082,0.11771150678396225,1.4452617168426514,0.9662644863128662,5.443910121917725,27.535503387451172,13.618435859680176,9.52016222440248e-16,,,,,,,,
138 kV Mirasol – Mata de Palma 2 L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Mirasol – Mata de Palma 2 L1.ElmLne,L2,ZWCAPI,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZWCAPI.ElmSubstat\L2.ElmTerm,2,ZMIRAS,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMIRAS.ElmSubstat\2.ElmTerm,,,20.815000534057617,1,2.744999885559082,0.5000336766242981,6.139412879943848,4.104651927947998,23.125507354736328,116.96969604492188,57.85055923461914,4.044126195897188e-15,,,,,,,,
138 kV Mirasol – Mata de Palma 2 L2,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Mirasol – Mata de Palma 2 L2.ElmLne,R2,ZWCAPI,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZWCAPI.ElmSubstat\R2.ElmTerm,3,ZMIRAS,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZMIRAS.ElmSubstat\3.ElmTerm,,,20.815000534057617,1,2.744999885559082,0.5000336766242981,6.139412879943848,4.104651927947998,23.125507354736328,116.96969604492188,57.85055923461914,3.466393821695236e-15,,,,,,,,
69 kV CZFI Santiago – SAJOMA_b,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_b.ElmLne,Tap Interamericana Products,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Interamericana Products.ElmTerm,Tap CZF Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CZF Santiago.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,TypTow,1.6469999551773071,1,0.3799999952316284,0.5060083866119385,0.7803570032119751,1.1705126762390137,2.5495669841766357,5.841800689697266,3.1866490840911865,-9.142686358972236e-17,,1.0,,,,,,
69 kV CZFI Santiago – SAJOMA_e,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_e.ElmLne,Tap Ochoa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa.ElmTerm,Tap Ferretería Ochoa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ferretería Ochoa.ElmTerm,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,1.75,1,0.3799999952316284,0.5377529263496399,0.8133717775344849,1.2066537141799927,2.7701265811920166,6.368233680725098,3.255716562271118,-2.42861286636753e-17,,1.0,,,,,,
69 kV Imbert 2 – Navarrete_d,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert 2 – Navarrete_d.ElmLne,3,ZNAVAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZNAVAF.ElmSubstat\3.ElmTerm,Tap Navarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Navarrete.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,4.328999996185303,1,0.3569999933242798,1.1368401050567627,2.0511021614074707,2.8834335803985596,6.701321125030518,15.553961753845215,8.434745788574219,7.209232939352911e-16,,1.0,,,,,,
69 kV Navarrete – ZF Esperanza_e,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_e.ElmLne,Tap Esperanza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,69 kV ZF Esperanza(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Esperanza(1).ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,1.2100000381469727,1,0.3569999933242798,0.3177585303783417,0.5733041763305664,0.805949330329895,1.8730882406234741,4.347492218017578,2.357598304748535,2.0150548532221302e-16,,1.0,,,,,,
69 kV Derivación Cruce de Esperanza,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Cruce de Esperanza.ElmLne,69 kV Cruce de Esperanza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cruce de Esperanza.ElmTerm,Tap Esperanza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.20999999344348907,1,0.3569999933242798,0.0551481693983078,0.09949906915426254,0.13987550139427185,0.32508140802383423,0.7545233964920044,0.4091699421405792,3.4972025010994635e-17,,1.0,,,,,,
69 kV Navarrete – ZF Esperanza_b,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_b.ElmLne,Tap Portela Pasta Linda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,Tap Arroz Bisonó,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Arroz Bisonó.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.6499999761581421,1,0.3569999933242798,0.17069672048091888,0.30797329545021057,0.43294796347618103,1.00620436668396,2.3354296684265137,1.266478419303894,1.0824674093048582e-16,,1.0,,,,,,
69 kV Navarrete – ZF Esperanza_d,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_d.ElmLne,Tap Brazo Derecho,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Brazo Derecho.ElmTerm,Tap Esperanza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,4.890000343322754,1,0.3569999933242798,1.2841646671295166,2.3169071674346924,3.25710129737854,7.569753646850586,17.569618225097656,9.527814865112305,8.143486457372763e-16,,1.0,,,,,,
69 kV Navarrete – ZF Esperanza_c,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_c.ElmLne,Tap Arroz Bisonó,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Arroz Bisonó.ElmTerm,Tap Brazo Derecho,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Brazo Derecho.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,7.0,1,0.3569999933242798,1.8382723331451416,3.3166356086730957,4.6625165939331055,10.836047172546387,25.150781631469727,13.638998031616211,1.1657341758564144e-15,,1.0,,,,,,
69 kV CZFI Santiago – SAJOMA_g,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_g.ElmLne,Tap Acero Cibao,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acero Cibao.ElmTerm,Tap PIMCO,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap PIMCO.ElmTerm,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,3.619999885559082,1,0.3799999952316284,1.1123802661895752,1.6825175285339355,2.496049404144287,5.7302045822143555,13.17314624786377,6.734681606292725,-5.023759027610156e-17,,1.0,,,,,,
69 kV CZFI Santiago – SAJOMA_c,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_c.ElmLne,Tap Art Piel Favoritos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Art Piel Favoritos.ElmTerm,Tap Interamericana Products,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Interamericana Products.ElmTerm,P.MADERA/1C/69/1xF - 4/0 ACSR,TypTow,0.6600000262260437,1,0.3569999933242798,0.17292851209640503,0.3009440302848816,0.4269754886627197,1.0562336444854736,2.4682371616363525,1.1787453889846802,-3.6637361268468044e-17,,1.0,,,,,,
69 kV Navarrete – ZF Santiago_c,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Santiago_c.ElmLne,Tap Acueducto Quiniga,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acueducto Quiniga.ElmTerm,Tap Quinigua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Quinigua.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,0.5199999809265137,1,0.6629999876022339,0.060604970902204514,0.22180579602718353,0.2724834680557251,0.7875596880912781,2.041995048522949,1.0652152299880981,-1.4432898790731443e-17,,1.0,,,,,,
69 kV Derivación F Ochoa Las Lavas,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación F Ochoa Las Lavas.ElmLne,Tap Ochoa Las Lavas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa Las Lavas.ElmTerm,69 kV Ferretería Ochoa Las Lavas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Ferretería Ochoa Las Lavas.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.949999988079071,1,0.3569999933242798,0.24947981536388397,0.4501148462295532,0.6327701210975647,1.4706063270568848,3.413320302963257,1.8510068655014038,1.5820677571512889e-16,,1.0,,,,,,
69 kV Navarrete – ZF Santiago_b,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Santiago_b.ElmLne,Tap Ochoa Las Lavas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa Las Lavas.ElmTerm,Tap Quinigua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Quinigua.ElmTerm,P.MADERA TP-IG 55 P/69 - 450 ACAR,TypTow,6.010000228881836,1,0.5680000185966492,0.7876125574111938,2.6492607593536377,3.212428331375122,9.105213165283203,22.820974349975586,12.06153392791748,0.0,,1.0,,,,,,
69 kV Derivación Portela Pasta Linda,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Portela Pasta Linda.ElmLne,Tap Portela Pasta Linda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,69 kV Portela Pastas Linda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Portela Pastas Linda.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.4000000059604645,1,0.3569999933242798,0.10504413396120071,0.18952204287052155,0.2664295434951782,0.6192026734352112,1.4371875524520874,0.7793713212013245,6.661338412448735e-17,,1.0,,,,,,
69 kV Navarrete – ZF Esperanza_a,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_a.ElmLne,2,ZNAVAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZNAVAF.ElmSubstat\2.ElmTerm,Tap Portela Pasta Linda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.7599999904632568,1,0.3569999933242798,0.19958385825157166,0.3600918650627136,0.5062161087989807,1.1764850616455078,2.730656147003174,1.480805516242981,1.2656542321908107e-16,,1.0,,,,,,
69 kV Derivación Imbert,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Imbert.ElmLne,69 kV Imbert,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert.ElmTerm,Tap Imbert,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Imbert.ElmTerm,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,TypTow,1.350000023841858,1,0.3569999933242798,0.3545241057872772,0.6396371126174927,0.8994458317756653,2.0889763832092285,4.852100849151611,2.677072525024414,-7.494005548568705e-17,,1.0,,,,,,
69 kV CZFI Santiago – SAJOMA_h,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_h.ElmLne,69 kV San José de las Matas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV San José de las Matas.ElmTerm,Tap PIMCO,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap PIMCO.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,TypTow,28.0,1,0.3799999952316284,8.602449417114258,13.266542434692383,19.89942741394043,43.34418869018555,99.31415557861328,54.17496871948242,-1.5543122344752192e-15,,1.0,,,,,,
69 kV Sosúa 2 – Sabaneta de Yásica_d,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sosúa 2 – Sabaneta de Yásica_d.ElmLne,Tap Sosúa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Sosúa.ElmTerm,Tap Cabarete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cabarete.ElmTerm,P.MADERA TP-IG 50 P/69 - 559 AAAC,TypTow,12.880000114440918,1,0.6629999876022339,1.5011385679244995,5.493959426879883,6.749206066131592,19.507247924804688,50.57864761352539,26.384563446044922,-3.5749181710567396e-16,,1.0,,,,,,
69 kV Derivación Hosp Metropilitano Stgo,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Hosp Metropilitano Stgo.ElmLne,Tap Hospital Metropolitano Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Hospital Metropolitano Santiago.ElmTerm,69 kV Hospital Metropolitano Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hospital Metropolitano Santiago.ElmTerm,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,TypTow,0.14000000059604645,1,0.3799999952316284,0.043020233511924744,0.06506974250078201,0.09653230011463165,0.22161012887954712,0.5094587206840515,0.260457307100296,-1.94289030136583e-18,,1.0,,,,,,
69 kV Derivación Pto Plata Electricidad,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Pto Plata Electricidad.ElmLne,69 kV Puerto Plata Electricidad,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Puerto Plata Electricidad.ElmTerm,Tap Puerto Plata Electricidad,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Puerto Plata Electricidad.ElmTerm,P.MADERA TP-IG 55 P/69 - 559 AAAC,TypTow,0.05000000074505806,1,0.6629999876022339,0.0058305165730416775,0.02161673828959465,0.02600369229912758,0.0753268226981163,0.19366244971752167,0.10139739513397217,3.816391729867037e-18,,1.0,,,,,,
69 kV Derivación Aero de Puerto Plata,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Aero de Puerto Plata.ElmLne,Tap Aeropuerto de Puerto Plata,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Aeropuerto de Puerto Plata.ElmTerm,69 kV Aeropuerto de Puerto Plata,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Aeropuerto de Puerto Plata.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,0.23999999463558197,1,0.3569999933242798,0.06302648037672043,0.11371321976184845,0.15985772013664246,0.37152162194252014,0.8623124957084656,0.4676227867603302,3.996802716596996e-17,,1.0,,,,,,
69 kV Derivación Acueducto Sosúa,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Acueducto Sosúa.ElmLne,Tap Acueducto de Sosúa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acueducto de Sosúa.ElmTerm,69 kV Acueducto INAPA Sosúa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acueducto INAPA Sosúa.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,13.710000038146973,1,0.3569999933242798,3.6003878116607666,6.495867729187012,9.131872177124023,21.223173141479492,49.25960159301758,26.71295166015625,2.2831737094339407e-15,,1.0,,,,,,
69 kV Derivación ZF de Gurabo,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación ZF de Gurabo.ElmLne,Tap ZF Gurabo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Gurabo.ElmTerm,69 kV ZF de Gurabo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF de Gurabo.ElmTerm,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,TypTow,4.389999866485596,1,0.3569999933242798,1.1528593301773071,2.0800042152404785,2.9240639209747314,6.795749187469482,15.77313232421875,8.553600311279297,7.310818659508303e-16,,1.0,,,,,,
