nombre,fuera_servicio,zona,area,red,ruta,cerrado,uso,subestacion
IS.4.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.4.1.ElmCoup,1,dct,ZITABE
IS.4.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.4.2.ElmCoup,1,dct,ZITABE
IS.4.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.4.3.ElmCoup,0,dct,ZITABE
IS.6.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.6.2.ElmCoup,0,dct,ZITABE
IS.6.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.6.3.ElmCoup,1,dct,ZITABE
ZITABE_ZHERRE-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\ZITABE_ZHERRE-L1-Q1.ElmCoup,1,cbk,ZITABE
IS.6.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.6.1.ElmCoup,1,dct,ZITABE
IS.7.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.7.2.ElmCoup,1,dct,ZITABE
IS.7.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.7.3.ElmCoup,0,dct,ZITABE
IS.7.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.7.1.ElmCoup,1,dct,ZITABE
ZITABE_ZXHERE-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\ZITABE_ZXHERE-L1-Q1.ElmCoup,1,cbk,ZITABE
IS.8.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.8.2.ElmCoup,1,dct,ZITABE
IS.8.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.8.3.ElmCoup,0,dct,ZITABE
ZITABE_ZHAINE-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\ZITABE_ZHAINE-L1-Q1.ElmCoup,1,cbk,ZITABE
IS.8.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.8.1.ElmCoup,1,dct,ZITABE
IS.9.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.9.2.ElmCoup,0,dct,ZITABE
IS.9.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.9.3.ElmCoup,1,dct,ZITABE
IS.9.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.9.1.ElmCoup,1,dct,ZITABE
ZITABE_ZHAINE-L2-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\ZITABE_ZHAINE-L2-Q1.ElmCoup,1,cbk,ZITABE
IS.10.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.10.2.ElmCoup,0,dct,ZITABE
IS.10.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.10.3.ElmCoup,1,dct,ZITABE
IS.10.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\IS.10.1.ElmCoup,1,dct,ZITABE
WITABE_WITA2K-T1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\WITABE_WITA2K-T1-Q1.ElmCoup,1,cbk,ZITABE
Breaker/Switch,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\Breaker/Switch.ElmCoup,0,dct,ZITABE
Breaker/Switch(1),0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\Breaker/Switch(1).ElmCoup,1,dct,ZITABE
Breaker/Switch(2),0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\ZITABE.ElmSubstat\Breaker/Switch(2).ElmCoup,0,dct,ZITABE
CB4,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\CB4.ElmCoup,1,cbk,ZITAGK
IS1.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS1.1.ElmCoup,1,dct,ZITAGK
IS1.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS1.2.ElmCoup,1,dct,ZITAGK
IS2.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS2.1.ElmCoup,1,dct,ZITAGK
IS2.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS2.2.ElmCoup,1,dct,ZITAGK
IS3.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS3.1.ElmCoup,1,dct,ZITAGK
IS3.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS3.2.ElmCoup,1,dct,ZITAGK
IS4.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS4.1.ElmCoup,1,dct,ZITAGK
IS4.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\IS4.2.ElmCoup,1,dct,ZITAGK
G3SLOREN-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\G3SLOREN-Q1.ElmCoup,1,cbk,ZITAGK
WITAGE_WSLORK-T1-Q2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\WITAGE_WSLORK-T1-Q2.ElmCoup,1,cbk,ZITAGK
ZSLORK-D1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\ZSLORK-D1-Q1.ElmCoup,1,cbk,ZITAGK
IS1.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS1.1.ElmCoup,1,dct,ZITAGE
IS2.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS2.1.ElmCoup,1,dct,ZITAGE
IS3.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS3.1.ElmCoup,1,dct,ZITAGE
IS4.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS4.1.ElmCoup,1,dct,ZITAGE
IS0.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS0.1.ElmCoup,1,dct,ZITAGE
IS1.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS1.2.ElmCoup,1,dct,ZITAGE
IS2.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS2.2.ElmCoup,1,dct,ZITAGE
IS3.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS3.2.ElmCoup,1,dct,ZITAGE
IS4.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS4.2.ElmCoup,1,dct,ZITAGE
IS0.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS0.2.ElmCoup,1,dct,ZITAGE
IS1.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS1.3.ElmCoup,0,dct,ZITAGE
IS2.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS2.3.ElmCoup,0,dct,ZITAGE
IS3.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS3.3.ElmCoup,0,dct,ZITAGE
IS4.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS4.3.ElmCoup,0,dct,ZITAGE
CB0,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\CB0.ElmCoup,1,cbk,ZITAGE
ZITAGE_ZITABE-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\ZITAGE_ZITABE-L1-Q1.ElmCoup,1,cbk,ZITAGE
ZITAGE_ZUASDE-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\ZITAGE_ZUASDE-L1-Q1.ElmCoup,1,cbk,ZITAGE
ZITAGE_ZJSA1E-L2-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\ZITAGE_ZJSA1E-L2-Q1.ElmCoup,1,cbk,ZITAGE
ZITAGE_ZJSA1E-L1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\ZITAGE_ZJSA1E-L1-Q1.ElmCoup,1,cbk,ZITAGE
IS5.3,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS5.3.ElmCoup,0,dct,ZITAGE
IS5.2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS5.2.ElmCoup,1,dct,ZITAGE
IS5.1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\IS5.1.ElmCoup,1,dct,ZITAGE
WITAGE_WSLORK-T1-Q1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\WITAGE_WSLORK-T1-Q1.ElmCoup,1,cbk,ZITAGE
IS.L1.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L1.2.ElmCoup,1,dct,ZLCOCK
IS.L2.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L2.2.ElmCoup,1,dct,ZLCOCK
IS.L3.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L3.2.ElmCoup,1,dct,ZLCOCK
IS.L4.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L4.2.ElmCoup,1,dct,ZLCOCK
IS.R1.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R1.2.ElmCoup,1,dct,ZLCOCK
IS.R2.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R2.2.ElmCoup,1,dct,ZLCOCK
IS.R3.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R3.2.ElmCoup,1,dct,ZLCOCK
IS.R4.2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R4.2.ElmCoup,1,dct,ZLCOCK
IS.L1.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L1.1.ElmCoup,1,dct,ZLCOCK
IS.L2.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L2.1.ElmCoup,1,dct,ZLCOCK
IS.L3.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L3.1.ElmCoup,1,dct,ZLCOCK
IS.L4.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.L4.1.ElmCoup,1,dct,ZLCOCK
IS.R1.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R1.1.ElmCoup,1,dct,ZLCOCK
IS.R2.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R2.1.ElmCoup,1,dct,ZLCOCK
IS.R3.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R3.1.ElmCoup,1,dct,ZLCOCK
IS.R4.1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\IS.R4.1.ElmCoup,1,dct,ZLCOCK
WLCOCE_WLCOCK-T1-Q2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\WLCOCE_WLCOCK-T1-Q2.ElmCoup,1,cbk,ZLCOCK
WLCOCE_WLCOCK-T2-Q2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\WLCOCE_WLCOCK-T2-Q2.ElmCoup,1,cbk,ZLCOCK
G3QCABRE-Q1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\G3QCABRE-Q1.ElmCoup,1,cbk,ZLCOCK
G3JCOCO1-Q1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\G3JCOCO1-Q1.ElmCoup,1,cbk,ZLCOCK
WLCO2K_WLAR2K-L1-Q1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\WLCO2K_WLAR2K-L1-Q1.ElmCoup,1,cbk,ZLCOCK
G3LCOCO2-Q1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\G3LCOCO2-Q1.ElmCoup,1,cbk,ZLCOCK
ZLCOCK-D1-Q1,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\ZLCOCK-D1-Q1.ElmCoup,1,cbk,ZLCOCK
WLCOCE_WLCOCK-T3-Q2,0,SUR PROFUNDO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\WLCOCE_WLCOCK-T3-Q2.ElmCoup,1,cbk,ZLCOCK
