nombre,ruta,outserv,iUsage,systype,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom,phtech,uknom
138 kV Los Mina 6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\138 kV Los Mina 6.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,Barra 138 kV,0.0,0,138.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T1.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T1.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T2.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T2.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T3.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T3.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T4.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\ZLMI6E.ElmSubstat\T4.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMI6E,,0.0,0,138.0
Tap 1 Herrera,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 1 Herrera.ElmTerm,0,1,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 138 kV,0.0,0,138.0
Tap 1 El Brisal,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 1 El Brisal.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 138 kV,0.0,0,138.0
Terminal AES Andrés Vapor,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal AES Andrés Vapor.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 13.8 kV,0.0,0,13.800000190734863
Terminal AES Andrés Gas,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal AES Andrés Gas.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 18 kV,0.0,0,18.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\3.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\4.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
138 kV AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\138 kV AES Andrés.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,Barra 138 kV,0.0,0,138.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T1.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T1.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T2.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T2.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T3.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T3.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T4.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T4.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\5.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T5.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T5.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T5.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T6.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\6.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
T6.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZAANDE.ElmSubstat\T6.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZAANDE,,0.0,0,138.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\3.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\4.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
138 kV ENADOM,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\138 kV ENADOM.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,Barra 138 kV,0.0,0,138.0
T1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T1.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T2.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T2.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T3.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T3.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T4.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.1.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
T4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\ZENADE.ElmSubstat\T4.2.ElmTerm,0,2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZENADE,,0.0,0,138.0
Terminal BESS AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal BESS AES Andrés.ElmTerm,0,0,0,,,CENTRAL 138 kV,,Barra 4.16 kV,0.0,0,4.159999847412109
138 kV METALDOM,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\138 kV METALDOM.ElmTerm,0,0,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,Barra 138 kV,0.0,0,138.0
WMETAE(5),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(5).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
WMETAE(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(2).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
WMETAE(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(4).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
WMETAE(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(3).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
WMETAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(1).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
WMETAE(6),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\ZMETAE.ElmSubstat\WMETAE(6).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZMETAE,,0.0,0,138.0
Terminal METALDOM,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm,0,0,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,,Barra 13.2 kV,0.0,0,13.199999809265137
WPARAE(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(2).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
WPARAE(5),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(5).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
138 kV Paraíso,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\138 kV Paraíso.ElmTerm,0,0,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,Barra 138 kV,0.0,0,138.0
WPARAE(3),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(3).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
WPARAE(4),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(4).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
WPARAE(6),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(6).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
WPARAE(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\WPARAE(1).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(1).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
1(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1(2).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\1.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\2.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\2(1).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
2(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZPARAE.ElmSubstat\2(2).ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZPARAE,,0.0,0,138.0
Tap 3 El Brisal,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 3 El Brisal.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 138 kV,0.0,0,138.0
Tap 2 El Brisal,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 2 El Brisal.ElmTerm,0,0,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,,Barra 138 kV,0.0,0,138.0
69 kV Timbeque 2 BT,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\69 kV Timbeque 2 BT.ElmTerm,0,0,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,Barra 69 kV,0.0,0,69.0
69 kV Timbeque 2 BP,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\69 kV Timbeque 2 BP.ElmTerm,0,0,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,Barra 69 kV,0.0,0,69.0
1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\1.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\2.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\3.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\4.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
T0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\T0.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
T1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\T1.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
T2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\T2.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
T3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\T3.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
T4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Timbeque 2.ElmSite\ZTIM2F.ElmSubstat\T4.ElmTerm,0,2,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZTIM2F,,0.0,0,69.0
