nombre,ruta,cpZone,cpArea,cpGrid,cpSubstat
Cubicle_S0.2.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\138 kV Itabo TG B2.ElmTerm\Cubicle_S0.2.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.3.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\138 kV Itabo TG B2.ElmTerm\Cubicle_S0.3.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.4.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\138 kV Itabo TG B2.ElmTerm\Cubicle_S0.4.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\138 kV Itabo TG B2.ElmTerm\Cubicle_S0.1.3(1).StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T0.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T0.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T0.2.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T0.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T1.1.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T1.1.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T1.2.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T1.2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T1.2.ElmTerm\Cubicle_S0.1.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T2.1.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T2.1.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T2.2.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T2.2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T2.2.ElmTerm\Cubicle_S0.1.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T3.1.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T3.1.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T3.2.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T3.2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T3.2.ElmTerm\Cubicle_S0.1.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T4.1.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T4.1.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T4.2.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T4.2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T4.2.ElmTerm\Cubicle_S0.1.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T5.2.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T5.2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T5.2.ElmTerm\Cubicle_S0.1.3.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\5.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\5.ElmTerm\Cub_1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T5.1.ElmTerm\Cubicle_S0.1.0.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\T5.1.ElmTerm\Cubicle_S0.1.1.StaCubic,SUR CERCANO,SUR,SUR 138 kV,ZITAGE
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cubicle_S0.2.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cubicle_S0.3.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cubicle_S0.4.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cub_4.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.1.2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 1.ElmTerm\Cubicle_S0.1.2(1).StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.1.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cubicle_S0.1.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.2.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cubicle_S0.2.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.3.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cubicle_S0.3.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.4.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cubicle_S0.4.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cub_5.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.4.2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\Terminal Los Cocos 2.ElmTerm\Cubicle_S0.4.2(1).StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L1.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L2.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L3.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L3.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L4.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\L4.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R2.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R2.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R3.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R4.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cub_1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\R4.ElmTerm\Cub_1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L1.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L1.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L1.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L1.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L2.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L2.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L2.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L2.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L3.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L3.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L3.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L3.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.0,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L4.1.ElmTerm\Cubicle_S0.0.0.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L4.1.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L4.2.ElmTerm\Cubicle_S0.0.1.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
Cubicle_S0.0.2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Los Cocos.ElmSite\ZLCOCK.ElmSubstat\T.L4.2.ElmTerm\Cubicle_S0.0.2.StaCubic,SUR PROFUNDO,SUR,SUR 138 kV,ZLCOCK
