loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom
2nd harm Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\2nd harm Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,2nd harm Measure,1.0
L6CPDIF H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H1 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,L6CPDIF H1 Diff Measure,1.0
LT6CPDIF H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H1 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,LT6CPDIF H1 Diff Measure,1.0
L6CPDIF H2 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H2 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,L6CPDIF H2 Diff Measure,1.0
LT6CPDIF H2 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H2 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,LT6CPDIF H2 Diff Measure,1.0
L6CPDIF H5 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\L6CPDIF H5 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,L6CPDIF H5 Diff Measure,1.0
LT6CPDIF H5 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\LT6CPDIF H5 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,LT6CPDIF H5 Diff Measure,1.0
NegSeqDiffEn L H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\NegSeqDiffEn L H1 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,NegSeqDiffEn L H1 Diff Measure,1.0
NegSeqDiffEn LT H1 Diff Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONE.ElmSubstat\E08.ElmTerm\Cub_1.StaCubic\ZAHO1E_ZLISAE-L1-RED 670.ElmRelay\PDIF 87.ElmRelay\NegSeqDiffEn LT H1 Diff Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZAHONE,NegSeqDiffEn LT H1 Diff Measure,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Herrera.ElmSite\ZHERRE.ElmSubstat\WHERRE(8).ElmTerm\WBHE38E(2).StaCubic\ZHERRE_ZITABE-L1-P44x.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHERRE,Measurement,1.0
Measure Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Herrera.ElmSite\ZHERRE.ElmSubstat\WHERRE(8).ElmTerm\WBHE38E(2).StaCubic\ZHERRE_ZITABE-L1-P44x.ElmRelay\Measure Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHERRE,Measure Seq,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Herrera.ElmSite\ZHERRE.ElmSubstat\WHERRE(8).ElmTerm\WBHE38E(2).StaCubic\ZHERRE_ZITABE-L1-P44x.ElmRelay\Delta Measure.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHERRE,Delta Measure,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Herrera.ElmSite\ZHERRE.ElmSubstat\WHERRE(7).ElmTerm\WBHE38E(1).StaCubic\ZHERRE_ZLPRAE-L1-P44x.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZHERRE,Measurement,1.0
