branch_id,branch_base_id,branch_parallel_index,from_bus,to_bus,circuit_id,branch_type,r_pu,x_pu,fmax_mw,in_service_base,closure_flag,series_parameter_status,thermal_limit_status,closure_flag_is_binary,operational_status,closure_semantics_hint,pypsa_v1_component,pypsa_v1_include,tap_ratio_hint,pypsa_v1_mapping_reason,from_bus_in_buses,to_bus_in_buses,source_sheet,source_row_number
WMATBE__WHAINE__L2,WMATBE__WHAINE__L2,1,WMATBE,WHAINE,L2,line,0.00558305,0.0227751,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,221
WMERCF__WGPETF__L1,WMERCF__WGPETF__L1,1,WMERCF,WGPETF,L1,line,1e-05,0.0001,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,233
WMETAE__WMATAE__L1,WMETAE__WMATAE__L1,1,WMETAE,WMATAE,L1,line,0.00030613,0.00116928,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,253
WMETAK__WMETAE__T1,WMETAK__WMETAE__T1,1,WMETAK,WMETAE,T1,transformer,0.00833333,0.2747403,60.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,252
WMETEE__WMETEF__T1,WMETEE__WMETEF__T1,1,WMETEE,WMETEF,T1,transformer,0.00625,0.123592,80.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,transformer,False,,out_of_service_base_case,True,True,e_datred,196
WMETEF__WXMETF__L1,WMETEF__WXMETF__L1,1,WMETEF,WXMETF,L1,line,0.000343,0.001254,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,197
WMETRE__WMETRF__T1,WMETRE__WMETRF__T1,1,WMETRE,WMETRF,T1,transformer,0.004,0.09911932,125.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,transformer,False,,out_of_service_base_case,True,True,e_datred,226
WMETRE__WPARAE__L2,WMETRE__WPARAE__L2,1,WMETRE,WPARAE,L2,line,0.00113346,0.00573542,317.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,223
WMETRF__WMETBF__L1,WMETRF__WMETBF__L1,1,WMETRF,WMETBF,L1,line,0.0,0.0001,72.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,17
WMIR1E__WGUERE__L1,WMIR1E__WGUERE__L1,1,WMIR1E,WGUERE,L1,line,0.000612,0.007605,656.1181664151665,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,838
WMIR1E__WGUERE__L2,WMIR1E__WGUERE__L2,1,WMIR1E,WGUERE,L2,line,0.000612,0.007605,656.1181664151665,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,839
WMIR1E__WMIRAK__T1,WMIR1E__WMIRAK__T1,1,WMIR1E,WMIRAK,T1,transformer,0.001833,0.099878,120.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,840
WMIR1E__WMP2AE__L1,WMIR1E__WMP2AE__L1,1,WMIR1E,WMP2AE,L1,line,0.002598,0.032306,656.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,841
WMIR1E__WMP2BE__L2,WMIR1E__WMP2BE__L2,1,WMIR1E,WMP2BE,L2,line,0.002598,0.032306,656.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,842
WMLTPF__WXCBAF__L1,WMLTPF__WXCBAF__L1,1,WMLTPF,WXCBAF,L1,line,0.01554793,0.05697927,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,143
WMOCAE__WSALCE__L1,WMOCAE__WSALCE__L1,1,WMOCAE,WSALCE,L1,line,0.00732,0.0299,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,423
WMONCE__WSRODE__L1,WMONCE__WSRODE__L1,1,WMONCE,WSRODE,L1,line,0.021925,0.094048,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,479
WMONCE__WTMONK__T1,WMONCE__WTMONK__T1,1,WMONCE,WTMONK,T1,transformer,0.01034722,0.2664218,30.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,474
WMONCE__WTMONK__T2,WMONCE__WTMONK__T2,1,WMONCE,WTMONK,T2,transformer,0.01034722,0.2664218,30.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,475
WMONTE__WDAJAE__L1,WMONTE__WDAJAE__L1,1,WMONTE,WDAJAE,L1,line,0.0239,0.1024,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,478
WMONTE__WGUAYE__L1,WMONTE__WGUAYE__L1,1,WMONTE,WGUAYE,L1,line,0.01878995,0.07665043,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,404
WMONTE__WTMNTK__T1,WMONTE__WTMNTK__T1,1,WMONTE,WTMNTK,T1,transformer,0.01777778,0.4096144,30.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,396
WMP2AE__WMP2BE__L1,WMP2AE__WMP2BE__L1,1,WMP2AE,WMP2BE,L1,line,0.0,0.0001,656.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,843
WMP2AE__WXWC2K__T1,WMP2AE__WXWC2K__T1,1,WMP2AE,WXWC2K,T1,transformer,0.006446,0.15987,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,844
WMP2BE__WXWC3K__T1,WMP2BE__WXWC3K__T1,1,WMP2BE,WXWC3K,T1,transformer,0.006446,0.15987,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,845
WMPALF__WMPALK__T1,WMPALF__WMPALK__T1,1,WMPALF,WMPALK,T1,transformer,0.00736667,0.2080001,60.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,88
WMPALF__WXLPAF__L1,WMPALF__WXLPAF__L1,1,WMPALF,WXLPAF,L1,line,0.02115,0.077408,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,85
WMPL1D__WMPL2D__L1,WMPL1D__WMPL2D__L1,1,WMPL1D,WMPL2D,L1,line,0.0,0.0001,3252.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,808
WMPL2D__WGU1AD__L1,WMPL2D__WGU1AD__L1,1,WMPL2D,WGU1AD,L1,line,0.000821,0.009486,1626.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,809
WMPL2D__WGU1AD__L2,WMPL2D__WGU1AD__L2,1,WMPL2D,WGU1AD,L2,line,0.000821,0.009486,1626.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,810
WMPSOF__WMPSOK__T1,WMPSOF__WMPSOK__T1,1,WMPSOF,WMPSOK,T1,transformer,0.003194,0.199974,60.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,172
WMRI2E__WTMR1K__T1,WMRI2E__WTMR1K__T1,1,WMRI2E,WTMR1K,T1,transformer,0.00357,0.10308,140.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,680
WMRI2E__WTMR2K__T2,WMRI2E__WTMR2K__T2,1,WMRI2E,WTMR2K,T2,transformer,0.00714,0.20616,70.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,681
WMTFNE__WKQAZE__L1,WMTFNE__WKQAZE__L1,1,WMTFNE,WKQAZE,L1,line,0.03730303,0.14041833,135.60432,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,654
WMTFNE__WMTFNK__L1,WMTFNE__WMTFNK__L1,1,WMTFNE,WMTFNK,L1,line,0.00527273,0.28,55.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,655
WMVCIF__WXMVAF__L1,WMVCIF__WXMVAF__L1,1,WMVCIF,WXMVAF,L1,line,0.00756,0.01363,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,377
WMVCIF__WZFLIF__L1,WMVCIF__WZFLIF__L1,1,WMVCIF,WZFLIF,L1,line,0.00132,0.00239,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,376
WNAG2E__WMAT1E__L1,WNAG2E__WMAT1E__L1,1,WNAG2E,WMAT1E,L1,line,0.01527,0.06229,158.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,515
WNAG2E__WNAG2F__T1,WNAG2E__WNAG2F__T1,1,WNAG2E,WNAG2F,T1,transformer,0.00714286,0.168563,70.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,512
WNAG2E__WNAG2F__T2,WNAG2E__WNAG2F__T2,1,WNAG2E,WNAG2F,T2,transformer,0.00625,1.1260952,80.0,0,0.6875,series_parameter_present,positive_thermal_limit,False,out_of_service,nonbinary_control_value_on_out_of_service_branch,transformer,False,,out_of_service_base_case,True,True,e_datred,208
WNAG2E__WPAYBE__L1,WNAG2E__WPAYBE__L1,1,WNAG2E,WPAYBE,L1,line,0.011752,0.047943,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,516
WNAG2E__WRSJUE__L1,WNAG2E__WRSJUE__L1,1,WNAG2E,WRSJUE,L1,line,0.03057849,0.1247398,158.47225658770685,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,514
WNAG2E__WSANCE__L1,WNAG2E__WSANCE__L1,1,WNAG2E,WSANCE,L1,line,0.02285,0.09834,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,510
WNAG2F__WNAGUF__L1,WNAG2F__WNAGUF__L1,1,WNAG2F,WNAGUF,L1,line,0.001028,0.003763,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,318
WNAG2F__WPAYIF__L1,WNAG2F__WPAYIF__L1,1,WNAG2F,WPAYIF,L1,line,0.056505,0.209493,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,320
WNAG2F__WXNAGF__L1,WNAG2F__WXNAGF__L1,1,WNAG2F,WXNAGF,L1,line,0.00103,0.00379,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,513
WNARAD__WGU1AD__L1,WNARAD__WGU1AD__L1,1,WNARAD,WGU1AD,L1,line,0.001955,0.022599,1626.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,811
WNARAD__WGU1AD__L2,WNARAD__WGU1AD__L2,1,WNARAD,WGU1AD,L2,line,0.001955,0.022599,1626.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,812
WNARAD__WNARAE__T1,WNARAD__WNARAE__T1,1,WNARAD,WNARAE,T1,transformer,5.866e-05,0.02999994,450.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,791
WNARAD__WNARAE__T2,WNARAD__WNARAE__T2,1,WNARAD,WNARAE,T2,transformer,5.866e-05,0.02999994,450.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,792
WNARAE__WCANAE__L1,WNARAE__WCANAE__L1,1,WNARAE,WCANAE,L1,line,0.00499288,0.0283389,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,793
WNARAE__WCANAE__L2,WNARAE__WCANAE__L2,1,WNARAE,WCANAE,L2,line,0.00499288,0.0283389,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,794
WNARAE__WZFSAE__L1,WNARAE__WZFSAE__L1,1,WNARAE,WZFSAE,L1,line,0.00306,0.01736,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,795
WNARAE__WZFSAE__L2,WNARAE__WZFSAE__L2,1,WNARAE,WZFSAE,L2,line,0.00306,0.01736,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,796
WNAV2E__WNARAE__L1,WNAV2E__WNARAE__L1,1,WNAV2E,WNARAE,L1,line,0.00843033,0.04783818,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,405
WNAV2E__WVMAOE__L1,WNAV2E__WVMAOE__L1,1,WNAV2E,WVMAOE,L1,line,0.02253988,0.09194763,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,402
WNAVAF__WXOLVF__L1,WNAVAF__WXOLVF__L1,1,WNAVAF,WXOLVF,L1,line,0.01954332,0.06573707,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,398
WNAVAF__WXPPLF__L1,WNAVAF__WXPPLF__L1,1,WNAVAF,WXPPLF,L1,line,0.00419,0.00756,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,400
WNEYBF__WDUVEF__L1,WNEYBF__WDUVEF__L1,1,WNEYBF,WDUVEF,L1,line,0.126028,0.194359,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,529
WNOVOF__WPALBF__L1,WNOVOF__WPALBF__L1,1,WNOVOF,WPALBF,L1,line,0.012899,0.046777,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,122
WPAK0E__WKQAZE__L1,WPAK0E__WKQAZE__L1,1,WPAK0E,WKQAZE,L1,line,0.004668,0.026494,316.56924,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,685
WPAK0E__WX1PAK__T1,WPAK0E__WX1PAK__T1,1,WPAK0E,WX1PAK,T1,transformer,0.002942,0.1017575,300.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,686
WPAK2E__WKQAZE__L1,WPAK2E__WKQAZE__L1,1,WPAK2E,WKQAZE,L1,line,0.00048,0.00274,316.56924,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,683
WPAK2E__WMRI2E__L1,WPAK2E__WMRI2E__L1,1,WPAK2E,WMRI2E,L1,line,0.00048300000000000003,0.002739,316.56924,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,684
WPAK2E__WPAK5E__L1,WPAK2E__WPAK5E__L1,1,WPAK2E,WPAK5E,L1,line,1.5e-05,7e-05,202.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,689
WPAK2E__WPAK6E__L1,WPAK2E__WPAK6E__L1,1,WPAK2E,WPAK6E,L1,line,1e-05,3e-05,202.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,688
WPAK2E__WXPA1K__T1,WPAK2E__WXPA1K__T1,1,WPAK2E,WXPA1K,T1,transformer,0.004,0.139785,125.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,682
WPAK5E__WXPA4K__T1,WPAK5E__WXPA4K__T1,1,WPAK5E,WXPA4K,T1,transformer,0.00625,0.187396,80.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,690
WPAK6E__WXPA3K__T1,WPAK6E__WXPA3K__T1,1,WPAK6E,WXPA3K,T1,transformer,0.0032,0.16997,100.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,687
WPAL1E__WAHO1E__L1,WPAL1E__WAHO1E__L1,1,WPAL1E,WAHO1E,L1,line,0.00379442,0.02153152,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,65
WPAL1E__WBON2E__L1,WPAL1E__WBON2E__L1,1,WPAL1E,WBON2E,L1,line,0.0398,0.1471,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,212
WPAL1E__WBON2E__L2,WPAL1E__WBON2E__L2,1,WPAL1E,WBON2E,L2,line,0.0398,0.1471,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,213
WPAL1E__WPALAF__T2,WPAL1E__WPALAF__T2,1,WPAL1E,WPALAF,T2,transformer,0.0025,0.07833512,170.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,209
WPAL1E__WPALBF__T1,WPAL1E__WPALBF__T1,1,WPAL1E,WPALBF,T1,transformer,0.00140408,0.06641373,140.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,207
WPAL1E__WSCNOE__L1,WPAL1E__WSCNOE__L1,1,WPAL1E,WSCNOE,L1,line,0.01512375,0.05593581,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,217
WPAL1E__WVALDE__L1,WPAL1E__WVALDE__L1,1,WPAL1E,WVALDE,L1,line,0.03086,0.11415,136.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,214
WPAL1E__WVMELE__L1,WPAL1E__WVMELE__L1,1,WPAL1E,WVMELE,L1,line,0.01001392,0.03703687,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,64
WPALAF__WGPALF__L1,WPALAF__WGPALF__L1,1,WPALAF,WGPALF,L1,line,1.234e-05,5.868e-05,143.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,101
WPALAF__WPDIVF__L1,WPALAF__WPDIVF__L1,1,WPALAF,WPDIVF,L1,line,0.00847,0.030999,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,103
WPALAF__WXALIF__L1,WPALAF__WXALIF__L1,1,WPALAF,WXALIF,L1,line,0.00591186,0.02163658,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,102
WPALAF__WXBA2F__L1,WPALAF__WXBA2F__L1,1,WPALAF,WXBA2F,L1,line,0.00048959,0.00179185,136.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,158
WPALAF__WXPLCF__L1,WPALAF__WXPLCF__L1,1,WPALAF,WXPLCF,L1,line,0.005018,0.018366,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,105
WPALBF__WPALAF__L1,WPALBF__WPALAF__L1,1,WPALBF,WPALAF,L1,line,0.0,0.0001,150.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,100
WPALBF__WXBA2F__L1,WPALBF__WXBA2F__L1,1,WPALBF,WXBA2F,L1,line,0.00048959,0.00179185,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,157
WPALBF__WXPFLF__L1,WPALBF__WXPFLF__L1,1,WPALBF,WXPFLF,L1,line,0.00821307,0.04660533,158.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,108
WPALEE__WJSAUE__L1,WPALEE__WJSAUE__L1,1,WPALEE,WJSAUE,L1,line,0.01209367,0.06864195,317.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,814
WPALEE__WPALBE__L1,WPALEE__WPALBE__L1,1,WPALEE,WPALBE,L1,line,0.0,0.0001,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,815
WPAQ1K__WPALBE__T1,WPAQ1K__WPALBE__T1,1,WPAQ1K,WPALBE,T1,transformer,0.008335,0.22768,60.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,816
WPAYAE__WMAT1E__L1,WPAYAE__WMAT1E__L1,1,WPAYAE,WMAT1E,L1,line,0.0035670000000000003,0.014551999999999999,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,519
WPAYBE__WPAYAE__L1,WPAYBE__WPAYAE__L1,1,WPAYBE,WPAYAE,L1,line,0.0,0.0001,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,517
