loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_i,barra_i_for,barra_i_kV,barra_i_id,barra_j,barra_j_for,barra_j_kV,barra_j_id,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS
69 kV Derivación MERCASID_a,ZGPETF_ZXPETF-L1,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación MERCASID_a.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Petroquímica,WXPETF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Petroquímica.ElmTerm,Tap Grupo Petroquímica,WXGPEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Grupo Petroquímica.ElmTerm,0.20000000298023224,1,0.6629999876022339,0.02332206629216671,0.0864669531583786,0.10401476919651031,0.3013072907924652,0.7746497988700867,0.40558958053588867,1.5265566919468147e-17
69 kV Arroyo Hondo – Capotillo_b,ZXMALF_ZXPETF-L1,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Capotillo_b.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Malla,WXMALF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Malla.ElmTerm,Tap Petroquímica,WXPETF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Petroquímica.ElmTerm,0.1251000016927719,1,0.6629999876022339,0.014587952755391598,0.054085079580545425,0.06506123393774033,0.18846771121025085,0.48454344272613525,0.2536962926387787,9.548612340565078e-18
69 kV Arroyo Hondo – Capotillo_a,ZAHOBF_ZXMALF-L1,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Arroyo Hondo – Capotillo_a.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,WAHONF(1),,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Arroyo Hondo.ElmSite\ZAHONF.ElmSubstat\WAHONF(1).ElmTerm,Tap Malla,WXMALF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Malla.ElmTerm,3.3299999237060547,1,0.6629999876022339,0.3883123993873596,1.439674735069275,1.731845736503601,5.01676607131958,12.897918701171875,6.753066539764404,2.5417166464188046e-16
69 kV Bayona – Palamara_c,ZPDIVF_ZXCABF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Bayona – Palamara_c.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Productos Diversos,WXPDIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Productos Diversos.ElmTerm,Tap 1 Cabayona,WXCABF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Cabayona.ElmTerm,6.0,1,0.6629999876022339,0.6996619701385498,2.594008445739746,3.1204428672790527,9.039217948913574,23.23949432373047,12.16768741607666,4.579669976578771e-16
69 kV Derivación ZF Los Alcarrizos_b,ZCBYNF_ZZALCF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación ZF Los Alcarrizos_b.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap 2 Cabayona,WXCBYF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Cabayona.ElmTerm,Tap 1 DISDO,WXDISF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 DISDO.ElmTerm,0.5699999928474426,1,0.6629999876022339,0.06646788865327835,0.24643079936504364,0.29644206166267395,0.8587257266044617,2.207751989364624,1.1559302806854248,4.3506864645149424e-17
69 kV Derivación ZF Los Alcarrizos_a,ZCBYNF_ZXCABF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación ZF Los Alcarrizos_a.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap 1 Cabayona,WXCABF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 1 Cabayona.ElmTerm,Tap 2 Cabayona,WXCBYF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Cabayona.ElmTerm,1.9199999570846558,1,0.6629999876022339,0.22389183938503265,0.8300827145576477,0.9985417127609253,2.892549753189087,7.436637878417969,3.893659830093384,1.4654943183898237e-16
69 kV Palamara – Plastifar_b,ZNOVOF_ZXNOVF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Palamara – Plastifar_b.ElmLne,P.MADERA TVS/1C/69/1xF - 559 AAAC,69 kV Novoplast,WNOVOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Novoplast.ElmTerm,Tap Novoplast,WXNOVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Novoplast.ElmTerm,1.149999976158142,1,0.6629999876022339,0.1336507946252823,0.47777900099754333,0.5887883305549622,1.7787976264953613,4.6203999519348145,2.2515323162078857,4.388850261872424e-17
69 kV Cítricos Nacionales – INCA km 22_a,ZCINAF_ZXVALF-L1,0,SUR CERCANO,SUR,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_a.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,Tap Cítricos Nacionales,WXCINF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Cítricos Nacionales.ElmTerm,69 kV Cítricos Nacionales,WCINAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\69 kV Cítricos Nacionales.ElmTerm,4.800000190734863,1,0.3799999952316284,1.4747062921524048,2.2742652893066406,3.412205696105957,7.427472114562988,17.030811309814453,9.450846672058105,5.329070729958988e-16
69 kV Derivación Campamento 16 Agosto,ZCDAGF_ZXCDAF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Campamento 16 Agosto.ElmLne,P.MADERA/69 TH-1G- 4/0 AAAC,Tap Campamento 16 Agosto,WXCDAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Campamento 16 Agosto.ElmTerm,69 kV Campamento 16 Agosto,WCDAGF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Campamento 16 Agosto.ElmTerm,0.5519999861717224,1,0.3799999952316284,0.16980627179145813,0.2798216938972473,0.42845866084098816,0.7076627016067505,1.834842562675476,1.2739934921264648,6.128430942406142e-17
69 kV Cítricos Nacionales – INCA km 22_e,ZCPVCF_ZINCAF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_e.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,Tap CORVI PVC,WXCPVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap CORVI PVC.ElmTerm,2,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\INCA km 22.ElmSite\ZINCAF.ElmSubstat\2.ElmTerm,0.925000011920929,1,0.3799999952316284,0.28418806195259094,0.4382697343826294,0.6573917865753174,1.4319062232971191,3.280914306640625,1.7897088527679443,-5.134781555065798e-17
69 kV Cítricos Nacionales – INCA km 22_c,ZXCDAF_ZXVALF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Cítricos Nacionales – INCA km 22_c.ElmLne,P.MADERA/69 TH-1G- 4/0 AAAC,Tap Campamento 16 Agosto,WXCDAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Campamento 16 Agosto.ElmTerm,Tap Parque Caribbean Glass,WXPCGF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Parque Caribbean Glass.ElmTerm,1.5700000524520874,1,0.3799999952316284,0.48296353220939636,0.7958697080612183,1.218623399734497,2.0127363204956055,5.21866512298584,3.6234960556030273,1.743050206895011e-16
69 kV Derivación Ciudad Satélite,ZCSATF_ZXCSAF-L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Derivación Ciudad Satélite.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Ciudad Satélite,WXCSAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Ciudad Satélite.ElmTerm,69 kV Ciudad Satélite,WCSATF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Ciudad Satélite.ElmTerm,0.17900000512599945,1,0.6629999876022339,0.020862096920609474,0.07635238766670227,0.09379719942808151,0.27110230922698975,0.7029175758361816,0.3666799068450928,-4.968248177472641e-18
69 kV Metropolitano – Listín Diario_d,ZBPOPF_ZLDIAF-L1,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Metropolitano – Listín Diario_d.ElmLne,P.CONCRETO TVS-1/1C/69/1xF - 4/0 AAAC,Tap Banco Popular,WXBPOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Banco Popular.ElmTerm,69 kV Listín Diario,WLDIAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\69 kV Listín Diario.ElmTerm,0.15000000596046448,1,0.3799999952316284,0.046093109995126724,0.06971758604049683,0.1034274622797966,0.23743943870067596,0.5458486080169678,0.2790614068508148,-2.0816682538902298e-18
